	360	63	2278.38
	361	0	0.000305919
	362	148	13292.7
	363	24	1898.93
	364	0	0.000556423
	365	207	20542
	366	89	7087.5
	367	0	0.00223078
	368	0	0.0021623
	369	76	4469.95
	370	183	15130
	371	30	1689.09
	372	89	6792.64
	373	0	2.89168e-06
	374	112	10700.5
	375	226	21392.4
	376	0	0.004685
	377	93	5156.37
	378	122	8712.27
	379	87	7943.66
	380	13	770.002
	381	66	2377.23
	382	0	6.05021e-06
	383	21	1487.15
	384	0	3.13699e-08
	385	0	2.02884e-07
	386	227	22857.7
	387	209	18186
	388	0	0.00435384
	389	86	5481.71
	390	451	57001.7
	391	266	29313.5
	392	0	0.00327013
	393	0	0.00360592
	394	0	0.00254322
	395	88	4670.68
	396	0	0.000901439
	397	37	2652.99
	398	133	10762
	399	0	0.00061277
	400	0	3.27465e-05
	401	103	9247.42
	402	7	201.379
	403	0	0.00156865
	404	284	22992.2
	405	85	9223.75
	406	0	0.000168786
	407	0	6.22459e-05
	408	0	0.00169641
	409	259	33092.5
	410	63	5625.2
	411	0	0.00209167
	412	0	0.00314557
	413	76	8106.53
	414	0	0.00059419
	415	0	0.00431112
	416	29	1254.33
	417	0	0.00141185
	418	8	1081.98
	419	261	20740.2
	420	133	14094.3
	421	0	0.00779908
	422	61	6070.59
	423	0	0.000243078
	424	28	1281.45
	425	0	7.50468e-07
	426	111	5988.02
	427	145	12032
	428	62	4571.88
	429	0	0.00101738
	430	155	14080.2
	431	0	0.000432691
	432	108	8580.12
	433	0	0.000195871
	434	0	1.61214e-06
	435	184	11897.7
	436	90	5100.89
	437	0	1.5869e-05
	438	310	28117.5
	439	0	0.000130981
	440	259	24082.7
	441	0	9.94144e-05
	442	0	0.00341087
	443	161	15509.1
	444	0	4.738e-08
	445	0	0.00178431
	446	88	6991.9
	447	0	3.75012e-07
	448	66	4502.52
	449	0	2.07266e-06
	450	20	1145.19
	451	0	0.00012528
	452	122	12739
	453	29	2057.24
	454	0	4.09698e-06
	455	374	27932.7
	456	66	6238.21
	457	171	13997.3
	458	0	3.40616e-08
	459	0	5.64065e-08
	460	0	0.000706931
	461	209	15216.1
	462	102	5981.9
	463	34	2865.09
	464	0	0.00175776
	465	225	18892.4
	466	54	4033.71
	467	224	25236.9
	468	0	0.00307333
	469	155	14971.5
	470	0	0.000688875
	471	240	22016.4
	472	74	6604.52
	473	0	0.00239023
	474	15	939.861
	475	0	0.000645159
	476	54	5356.66
	477	0	0.00177833
	478	0	0.00815751
	479	0	0.00296423
	480	3	863.951
	481	0	0.00133221
	482	418	49022.7
	483	67	6000.35
	484	0	0.000414154
	485	0	0.00164323
	486	6	684.566
	487	0	0.000558803
	488	70	4569.51
	489	93	8438.98
	490	187	20825.6
	491	0	0.000440618
	492	0	0.000548773
	493	316	39223.6
	494	0	0.00275953
	495	17	1248.12
	496	31	2565.5
	497	0	0.00123122
	498	9	1151.94
