       INelastic distributin calculated from Bichsel prog COV and integral prog of Z.Chaoui
       22059
       einb() -> e energy		einbi() ->					tinbi() -> 
     4000.000000000000000        1.815454000000000   3.065111013388972E-009
     4000.000000000000000        1.835224000000000   4.746643760341493E-009
     4000.000000000000000        1.855208000000000   6.532926882808525E-009
     4000.000000000000000        2.206227000000000   6.129847052058151E-008
     4000.000000000000000        2.739820000000000   1.361359035055458E-004
     4000.000000000000000        3.402467000000000   4.120151688429835E-004
     4000.000000000000000        4.225381000000000   1.146503918521808E-003
     4000.000000000000000        5.247323000000000   2.533403698071219E-003
     4000.000000000000000        6.516429000000000   5.341802771934042E-003
     4000.000000000000000        8.092480000000000   1.080997418360231E-002
     4000.000000000000000       10.049710000000000   2.163921890102899E-002
     4000.000000000000000       12.480310000000000   5.300465587612735E-002
     4000.000000000000000       15.498780000000000   1.942990167889353E-001
     4000.000000000000000       19.247280000000000   6.010351749318244E-001
     4000.000000000000000       23.902390000000000   7.392076014069109E-001
     4000.000000000000000       29.683380000000000   7.876394369765378E-001
     4000.000000000000000       36.862540000000000   8.177820785115015E-001
     4000.000000000000000       45.778040000000000   8.391045373380537E-001
     4000.000000000000000       56.849820000000000   8.547847421994822E-001
     4000.000000000000000       70.599400000000000   8.664514220610367E-001
     4000.000000000000000       87.674430000000000   8.751373767747425E-001
     4000.000000000000000      108.879200000000000   8.848269826338483E-001
     4000.000000000000000      135.212500000000000   9.076453818732470E-001
     4000.000000000000000      167.914700000000000   9.305530265353992E-001
     4000.000000000000000      208.526200000000000   9.500027709264323E-001
     4000.000000000000000      258.959900000000000   9.647149508394467E-001
     4000.000000000000000      321.591400000000000   9.755035708964919E-001
     4000.000000000000000      399.370800000000000   9.830714388017506E-001
     4000.000000000000000      495.961900000000000   9.883678667537048E-001
     4000.000000000000000      615.914200000000100   9.921075378555332E-001
     4000.000000000000000      764.877900000000000   9.947723054179888E-001
     4000.000000000000000      949.869700000000000   9.966878432620067E-001
     4000.000000000000000     1179.603000000000000   9.980833825742554E-001
     4000.000000000000000     1464.900000000000000   9.991330958733349E-001
     4000.000000000000000     1819.197000000000000        1.000000000000000
     5000.000000000000000        1.795898000000000   2.332657043609430E-009
     5000.000000000000000        1.815454000000000   4.814992330043239E-009
     5000.000000000000000        1.835224000000000   7.457839050839063E-009
     5000.000000000000000        1.855208000000000   1.026627717227766E-008
     5000.000000000000000        2.206227000000000   9.675255372974648E-008
     5000.000000000000000        2.739820000000000   1.325989398444187E-004
     5000.000000000000000        3.402467000000000   4.082035848550934E-004
     5000.000000000000000        4.225381000000000   1.151517040812483E-003
     5000.000000000000000        5.247323000000000   2.541090229258753E-003
     5000.000000000000000        6.516429000000000   5.353547555247285E-003
     5000.000000000000000        8.092480000000000   1.083290145177149E-002
     5000.000000000000000       10.049710000000000   2.169355589413338E-002
     5000.000000000000000       12.480310000000000   5.313784144080019E-002
     5000.000000000000000       15.498780000000000   1.952576590244196E-001
     5000.000000000000000       19.247280000000000   6.034851001943575E-001
     5000.000000000000000       23.902390000000000   7.397730662638370E-001
     5000.000000000000000       29.683380000000000   7.870730812876868E-001
     5000.000000000000000       36.862540000000000   8.165302180709636E-001
     5000.000000000000000       45.778040000000000   8.374103385734963E-001
     5000.000000000000000       56.849820000000000   8.527783947514375E-001
     5000.000000000000000       70.599400000000000   8.642112413899702E-001
     5000.000000000000000       87.674430000000000   8.727202823271466E-001
     5000.000000000000000      108.879200000000000   8.824290664300951E-001
     5000.000000000000000      135.212500000000000   9.055541051262501E-001
     5000.000000000000000      167.914700000000000   9.288034044823028E-001
     5000.000000000000000      208.526200000000000   9.485054300176520E-001
     5000.000000000000000      258.959900000000000   9.634167092053769E-001
     5000.000000000000000      321.591400000000000   9.743945107095803E-001
     5000.000000000000000      399.370800000000000   9.821021353350122E-001
     5000.000000000000000      495.961900000000000   9.874990312431131E-001
     5000.000000000000000      615.914200000000100   9.913164745822006E-001
     5000.000000000000000      764.877900000000000   9.940441476043453E-001
     5000.000000000000000      949.869700000000000   9.960106699641202E-001
     5000.000000000000000     1179.603000000000000   9.974398840349298E-001
     5000.000000000000000     1464.900000000000000   9.984911205583850E-001
     5000.000000000000000     1819.197000000000000   9.992864753745245E-001
     5000.000000000000000     2259.184000000000000        1.000000000000000
     6000.000000000000000        1.795898000000000   3.411559108493440E-009
     6000.000000000000000        1.815454000000000   7.043363412029766E-009
     6000.000000000000000        1.835224000000000   1.091148679666670E-008
     6000.000000000000000        1.855208000000000   1.502358071032890E-008
     6000.000000000000000        2.206227000000000   1.422988912354539E-007
     6000.000000000000000        2.739820000000000   1.300561210323609E-004
     6000.000000000000000        3.402467000000000   4.084682440219284E-004
     6000.000000000000000        4.225381000000000   1.162996400533949E-003
     6000.000000000000000        5.247323000000000   2.556605042880662E-003
     6000.000000000000000        6.516429000000000   5.373630421560313E-003
     6000.000000000000000        8.092480000000000   1.086312605790691E-002
     6000.000000000000000       10.049710000000000   2.175017800803342E-002
     6000.000000000000000       12.480310000000000   5.325990281492053E-002
     6000.000000000000000       15.498780000000000   1.960237061852060E-001
     6000.000000000000000       19.247280000000000   6.054157778862875E-001
     6000.000000000000000       23.902390000000000   7.402665005762271E-001
     6000.000000000000000       29.683380000000000   7.866997638149603E-001
     6000.000000000000000       36.862540000000000   8.156310454072920E-001
     6000.000000000000000       45.778040000000000   8.361696198615141E-001
     6000.000000000000000       56.849820000000000   8.512951375713608E-001
     6000.000000000000000       70.599400000000000   8.625455476323295E-001
     6000.000000000000000       87.674430000000000   8.709150746726694E-001
     6000.000000000000000      108.879200000000000   8.806345904505053E-001
     6000.000000000000000      135.212500000000000   9.039905546140742E-001
     6000.000000000000000      167.914700000000000   9.274931580917943E-001
     6000.000000000000000      208.526200000000000   9.473751310809334E-001
     6000.000000000000000      258.959900000000000   9.624235497699376E-001
     6000.000000000000000      321.591400000000000   9.735298400925996E-001
     6000.000000000000000      399.370800000000000   9.813279273314013E-001
     6000.000000000000000      495.961900000000000   9.867868403561472E-001
     6000.000000000000000      615.914200000000100   9.906503579561403E-001
     6000.000000000000000      764.877900000000000   9.934158444030898E-001
     6000.000000000000000      949.869700000000000   9.954148758781353E-001
     6000.000000000000000     1179.603000000000000   9.968711907162702E-001
     6000.000000000000000     1464.900000000000000   9.979404987046862E-001
     6000.000000000000000     1819.197000000000000   9.987341650957112E-001
     6000.000000000000000     2259.184000000000000   9.994028605248478E-001
     6000.000000000000000     2805.585000000000000        1.000000000000000
     7000.000000000000000        1.795898000000000   4.754548127194548E-009
     7000.000000000000000        1.815454000000000   9.818172336268853E-009
     7000.000000000000000        1.835224000000000   1.521364807796675E-008
     7000.000000000000000        1.855208000000000   2.095197624687025E-008
     7000.000000000000000        2.206227000000000   1.996046302785927E-007
     7000.000000000000000        2.739820000000000   1.281997353504314E-004
     7000.000000000000000        3.402467000000000   4.125490200573197E-004
     7000.000000000000000        4.225381000000000   1.180117585098476E-003
     7000.000000000000000        5.247323000000000   2.578674792214557E-003
     7000.000000000000000        6.516429000000000   5.400534342264445E-003
     7000.000000000000000        8.092480000000000   1.089927556621999E-002
     7000.000000000000000       10.049710000000000   2.180895258256831E-002
     7000.000000000000000       12.480310000000000   5.337409861262420E-002
     7000.000000000000000       15.498780000000000   1.966611631629348E-001
     7000.000000000000000       19.247280000000000   6.069999753574459E-001
     7000.000000000000000       23.902390000000000   7.407007310815387E-001
     7000.000000000000000       29.683380000000000   7.864390305963097E-001
     7000.000000000000000       36.862540000000000   8.149470271050902E-001
     7000.000000000000000       45.778040000000000   8.352100835038732E-001
     7000.000000000000000       56.849820000000000   8.501394596632910E-001
     7000.000000000000000       70.599400000000000   8.612412167920094E-001
     7000.000000000000000       87.674430000000000   8.694970454723890E-001
     7000.000000000000000      108.879200000000000   8.792234042370293E-001
     7000.000000000000000      135.212500000000000   9.027622010729254E-001
     7000.000000000000000      167.914700000000000   9.264631802992522E-001
     7000.000000000000000      208.526200000000000   9.464821034884114E-001
     7000.000000000000000      258.959900000000000   9.616321164687335E-001
     7000.000000000000000      321.591400000000000   9.728318707308924E-001
     7000.000000000000000      399.370800000000000   9.806934185469031E-001
     7000.000000000000000      495.961900000000000   9.861927196726094E-001
     7000.000000000000000      615.914200000000100   9.900850970429508E-001
     7000.000000000000000      764.877900000000000   9.928731441434677E-001
     7000.000000000000000      949.869700000000000   9.948932604907077E-001
     7000.000000000000000     1179.603000000000000   9.963689483188333E-001
     7000.000000000000000     1464.900000000000000   9.974537937785001E-001
     7000.000000000000000     1819.197000000000000   9.982572556561825E-001
     7000.000000000000000     2259.184000000000000   9.989432355902665E-001
     7000.000000000000000     2805.585000000000000   9.994865179440775E-001
     7000.000000000000000     3484.138000000000000        1.000000000000000
     8000.000000000000000        1.795898000000000   6.406883766725769E-009
     8000.000000000000000        1.815454000000000   1.323355884355181E-008
     8000.000000000000000        1.835224000000000   2.051131461303652E-008
     8000.000000000000000        1.855208000000000   2.825552012861390E-008
     8000.000000000000000        2.206227000000000   2.710197574643370E-007
     8000.000000000000000        2.739820000000000   1.269160996860293E-004
     8000.000000000000000        3.402467000000000   4.206720050666082E-004
     8000.000000000000000        4.225381000000000   1.203051503251886E-003
     8000.000000000000000        5.247323000000000   2.607872473266334E-003
     8000.000000000000000        6.516429000000000   5.436056507040304E-003
     8000.000000000000000        8.092480000000000   1.094587370145729E-002
     8000.000000000000000       10.049710000000000   2.188036291888940E-002
     8000.000000000000000       12.480310000000000   5.350796593372641E-002
     8000.000000000000000       15.498780000000000   1.972993260334176E-001
     8000.000000000000000       19.247280000000000   6.086206697615028E-001
     8000.000000000000000       23.902390000000000   7.414311886144904E-001
     8000.000000000000000       29.683380000000000   7.866146416259300E-001
     8000.000000000000000       36.862540000000000   8.147841883875698E-001
     8000.000000000000000       45.778040000000000   8.348275468616389E-001
     8000.000000000000000       56.849820000000000   8.495998123098579E-001
     8000.000000000000000       70.599400000000000   8.605823778956396E-001
     8000.000000000000000       87.674430000000000   8.687457452414011E-001
     8000.000000000000000      108.879200000000000   8.784808893230719E-001
     8000.000000000000000      135.212500000000000   9.021812568829335E-001
     8000.000000000000000      167.914700000000000   9.260546993688534E-001
     8000.000000000000000      208.526200000000000   9.461916465066429E-001
     8000.000000000000000      258.959900000000000   9.614267271275074E-001
     8000.000000000000000      321.591400000000000   9.727028790693441E-001
     8000.000000000000000      399.370800000000000   9.806149672631982E-001
     8000.000000000000000      495.961900000000000   9.861450316598911E-001
     8000.000000000000000      615.914200000000100   9.900571660070588E-001
     8000.000000000000000      764.877900000000000   9.928616208274520E-001
     8000.000000000000000      949.869700000000000   9.948949306995175E-001
     8000.000000000000000     1179.603000000000000   9.963846571001104E-001
     8000.000000000000000     1464.900000000000000   9.974820803349705E-001
     8000.000000000000000     1819.197000000000000   9.982961735056904E-001
     8000.000000000000000     2259.184000000000000   9.990121908849771E-001
     8000.000000000000000     2805.585000000000000   9.995525692652264E-001
     8000.000000000000000     3484.138000000000000        1.000000000000000
     9000.001000000000000        1.795898000000000   8.418790299991795E-009
     9000.001000000000000        1.815454000000000   1.739427573894518E-008
     9000.001000000000000        1.835224000000000   2.696851401781900E-008
     9000.001000000000000        1.855208000000000   3.716254813364531E-008
     9000.001000000000000        2.206227000000000   3.593553274502536E-007
     9000.001000000000000        2.739820000000000   1.260237152808232E-004
     9000.001000000000000        3.402467000000000   4.325716593623300E-004
     9000.001000000000000        4.225381000000000   1.230469976771361E-003
     9000.001000000000000        5.247323000000000   2.641381354277776E-003
     9000.001000000000000        6.516429000000000   5.474654328986569E-003
     9000.001000000000000        8.092480000000000   1.099229578743956E-002
     9000.001000000000000       10.049710000000000   2.194404048177499E-002
     9000.001000000000000       12.480310000000000   5.361271124339709E-002
     9000.001000000000000       15.498780000000000   1.977751009356530E-001
     9000.001000000000000       19.247280000000000   6.097635969590570E-001
     9000.001000000000000       23.902390000000000   7.417631697331677E-001
     9000.001000000000000       29.683380000000000   7.864556661187235E-001
     9000.001000000000000       36.862540000000000   8.143257894483692E-001
     9000.001000000000000       45.778040000000000   8.341726954558443E-001
     9000.001000000000000       56.849820000000000   8.488044748375268E-001
     9000.001000000000000       70.599400000000000   8.596803444968495E-001
     9000.001000000000000       87.674430000000000   8.677601480295266E-001
     9000.001000000000000      108.879200000000000   8.774986348576714E-001
     9000.001000000000000      135.212500000000000   9.013249661190065E-001
     9000.001000000000000      167.914700000000000   9.253330805815929E-001
     9000.001000000000000      208.526200000000000   9.455584068718294E-001
     9000.001000000000000      258.959900000000000   9.608564888822242E-001
     9000.001000000000000      321.591400000000000   9.721899995190172E-001
     9000.001000000000000      399.370800000000000   9.801375327846357E-001
     9000.001000000000000      495.961900000000000   9.856872253800471E-001
     9000.001000000000000      615.914200000000100   9.896114790786632E-001
     9000.001000000000000      764.877900000000000   9.924252283960920E-001
     9000.001000000000000      949.869700000000000   9.944665759401090E-001
     9000.001000000000000     1179.603000000000000   9.959639885356337E-001
     9000.001000000000000     1464.900000000000000   9.970709562786645E-001
     9000.001000000000000     1819.197000000000000   9.978928709862692E-001
     9000.001000000000000     2259.184000000000000   9.986376869820592E-001
     9000.001000000000000     2805.585000000000000   9.991886952068650E-001
     9000.001000000000000     3484.138000000000000   9.996173357514507E-001
     9000.001000000000000     4326.804000000000000        1.000000000000000
    10000.000000000000000        1.795898000000000   1.087056369045319E-008
    10000.000000000000000        1.815454000000000   2.246774330641734E-008
    10000.000000000000000        1.835224000000000   3.484731290808639E-008
    10000.000000000000000        1.855208000000000   4.803780087315999E-008
    10000.000000000000000        2.206227000000000   4.691297763010471E-007
    10000.000000000000000        2.739820000000000   1.256603175829695E-004
    10000.000000000000000        3.402467000000000   4.488186068075571E-004
    10000.000000000000000        4.225381000000000   1.263353552524823E-003
    10000.000000000000000        5.247323000000000   2.681268013754202E-003
    10000.000000000000000        6.516429000000000   5.520763435459568E-003
    10000.000000000000000        8.092480000000000   1.104775335162076E-002
    10000.000000000000000       10.049710000000000   2.201889270950044E-002
    10000.000000000000000       12.480310000000000   5.373519298381177E-002
    10000.000000000000000       15.498780000000000   1.982712977630105E-001
    10000.000000000000000       19.247280000000000   6.109856662674342E-001
    10000.000000000000000       23.902390000000000   7.423305644631612E-001
    10000.000000000000000       29.683380000000000   7.866143800950431E-001
    10000.000000000000000       36.862540000000000   8.142348259475332E-001
    10000.000000000000000       45.778040000000000   8.339195611018815E-001
    10000.000000000000000       56.849820000000000   8.484341073291349E-001
    10000.000000000000000       70.599400000000000   8.592211103813314E-001
    10000.000000000000000       87.674430000000000   8.672317737511107E-001
    10000.000000000000000      108.879200000000000   8.769756210640188E-001
    10000.000000000000000      135.212500000000000   9.009187497585287E-001
    10000.000000000000000      167.914700000000000   9.250504191940656E-001
    10000.000000000000000      208.526200000000000   9.453579569601669E-001
    10000.000000000000000      258.959900000000000   9.607132094424912E-001
    10000.000000000000000      321.591400000000000   9.720967430359695E-001
    10000.000000000000000      399.370800000000000   9.800757253795926E-001
    10000.000000000000000      495.961900000000000   9.856415407796623E-001
    10000.000000000000000      615.914200000000100   9.895746242707569E-001
    10000.000000000000000      764.877900000000000   9.923942355986556E-001
    10000.000000000000000      949.869700000000000   9.944419116794807E-001
    10000.000000000000000     1179.603000000000000   9.959448286520111E-001
    10000.000000000000000     1464.900000000000000   9.970583008152069E-001
    10000.000000000000000     1819.197000000000000   9.978866437429973E-001
    10000.000000000000000     2259.184000000000000   9.986578062821157E-001
    10000.000000000000000     2805.585000000000000   9.992234285051964E-001
    10000.000000000000000     3484.138000000000000   9.996507360043272E-001
    10000.000000000000000     4326.804000000000000        1.000000000000000
    11000.000000000000000        1.795898000000000   1.385715373473894E-008
    11000.000000000000000        1.815454000000000   2.865265911203673E-008
    11000.000000000000000        1.835224000000000   4.445988133379409E-008
    11000.000000000000000        1.855208000000000   6.131740239658544E-008
    11000.000000000000000        2.206227000000000   6.062758708979958E-007
    11000.000000000000000        2.739820000000000   1.258687643134522E-004
    11000.000000000000000        3.402467000000000   4.693240912814394E-004
    11000.000000000000000        4.225381000000000   1.300840838177350E-003
    11000.000000000000000        5.247323000000000   2.725574985545348E-003
    11000.000000000000000        6.516429000000000   5.570380138513635E-003
    11000.000000000000000        8.092480000000000   1.110436049357511E-002
    11000.000000000000000       10.049710000000000   2.208950253406152E-002
    11000.000000000000000       12.480310000000000   5.383813467635387E-002
    11000.000000000000000       15.498780000000000   1.986572026002475E-001
    11000.000000000000000       19.247280000000000   6.118785022721626E-001
    11000.000000000000000       23.902390000000000   7.426063724304817E-001
    11000.000000000000000       29.683380000000000   7.865169686315231E-001
    11000.000000000000000       36.862540000000000   8.139091821135505E-001
    11000.000000000000000       45.778040000000000   8.334439222268615E-001
    11000.000000000000000       56.849820000000000   8.478508798720126E-001
    11000.000000000000000       70.599400000000000   8.585544344193916E-001
    11000.000000000000000       87.674430000000000   8.665017734665309E-001
    11000.000000000000000      108.879200000000000   8.762472628202930E-001
    11000.000000000000000      135.212500000000000   9.002850766912361E-001
    11000.000000000000000      167.914700000000000   9.245161770772234E-001
    11000.000000000000000      208.526200000000000   9.448882410676111E-001
    11000.000000000000000      258.959900000000000   9.602858966946333E-001
    11000.000000000000000      321.591400000000000   9.717082093217652E-001
    11000.000000000000000      399.370800000000000   9.797099363493282E-001
    11000.000000000000000      495.961900000000000   9.852867961881557E-001
    11000.000000000000000      615.914200000000100   9.892253227089900E-001
    11000.000000000000000      764.877900000000000   9.920468037857382E-001
    11000.000000000000000      949.869700000000000   9.940976490167909E-001
    11000.000000000000000     1179.603000000000000   9.956037777054465E-001
    11000.000000000000000     1464.900000000000000   9.967216598876930E-001
    11000.000000000000000     1819.197000000000000   9.975550510954159E-001
    11000.000000000000000     2259.184000000000000   9.983491156096014E-001
    11000.000000000000000     2805.585000000000000   9.989289751547338E-001
    11000.000000000000000     3484.138000000000000   9.993598953073214E-001
    11000.000000000000000     4326.804000000000000   9.996971007859482E-001
    11000.000000000000000     5373.276000000000000        1.000000000000000
    12000.000000000000000        1.795898000000000   1.753130954213142E-008
    12000.000000000000000        1.815454000000000   3.626881160093351E-008
    12000.000000000000000        1.835224000000000   5.630908761991679E-008
    12000.000000000000000        1.855208000000000   7.770450992410109E-008
    12000.000000000000000        2.206227000000000   7.807664233905118E-007
    12000.000000000000000        2.739820000000000   1.272705999461786E-004
    12000.000000000000000        3.402467000000000   4.946383843511241E-004
    12000.000000000000000        4.225381000000000   1.343860899680762E-003
    12000.000000000000000        5.247323000000000   2.776097735272703E-003
    12000.000000000000000        6.516429000000000   5.627130466400800E-003
    12000.000000000000000        8.092480000000000   1.116941758626493E-002
    12000.000000000000000       10.049710000000000   2.217053991465984E-002
    12000.000000000000000       12.480310000000000   5.395746312381704E-002
    12000.000000000000000       15.498780000000000   1.990700064711637E-001
    12000.000000000000000       19.247280000000000   6.128602453642078E-001
    12000.000000000000000       23.902390000000000   7.430770698498672E-001
    12000.000000000000000       29.683380000000000   7.866680527017335E-001
    12000.000000000000000       36.862540000000000   8.138647607784477E-001
    12000.000000000000000       45.778040000000000   8.332716817735489E-001
    12000.000000000000000       56.849820000000000   8.475862739327306E-001
    12000.000000000000000       70.599400000000000   8.582198629625331E-001
    12000.000000000000000       87.674430000000000   8.661122526399918E-001
    12000.000000000000000      108.879200000000000   8.758610292840409E-001
    12000.000000000000000      135.212500000000000   8.999895597358614E-001
    12000.000000000000000      167.914700000000000   9.243161851994857E-001
    12000.000000000000000      208.526200000000000   9.447494021598747E-001
    12000.000000000000000      258.959900000000000   9.601892927891077E-001
    12000.000000000000000      321.591400000000000   9.716474826813120E-001
    12000.000000000000000      399.370800000000000   9.796702856582272E-001
    12000.000000000000000      495.961900000000000   9.852558269724224E-001
    12000.000000000000000      615.914200000000100   9.891988267303163E-001
    12000.000000000000000      764.877900000000000   9.920230981843842E-001
    12000.000000000000000      949.869700000000000   9.940751501012977E-001
    12000.000000000000000     1179.603000000000000   9.955844882875538E-001
    12000.000000000000000     1464.900000000000000   9.967050166369210E-001
    12000.000000000000000     1819.197000000000000   9.975429378363273E-001
    12000.000000000000000     2259.184000000000000   9.983565584209281E-001
    12000.000000000000000     2805.585000000000000   9.989496734267377E-001
    12000.000000000000000     3484.138000000000000   9.993879845160083E-001
    12000.000000000000000     4326.804000000000000   9.997218929638921E-001
    12000.000000000000000     5373.276000000000000        1.000000000000000
    13000.000000000000000        1.795898000000000   2.210474854152352E-008
    13000.000000000000000        1.815454000000000   4.576132376349487E-008
    13000.000000000000000        1.835224000000000   7.109785602512948E-008
    13000.000000000000000        1.855208000000000   9.818650406410175E-008
    13000.000000000000000        2.206227000000000   1.008528550723801E-006
    13000.000000000000000        2.739820000000000   1.314482368361791E-004
    13000.000000000000000        3.402467000000000   5.248774417812372E-004
    13000.000000000000000        4.225381000000000   1.392142993249915E-003
    13000.000000000000000        5.247323000000000   2.832051452317298E-003
    13000.000000000000000        6.516429000000000   5.689293983820583E-003
    13000.000000000000000        8.092480000000000   1.123943073704309E-002
    13000.000000000000000       10.049710000000000   2.225511934389250E-002
    13000.000000000000000       12.480310000000000   5.407635275979744E-002
    13000.000000000000000       15.498780000000000   1.994508698890769E-001
    13000.000000000000000       19.247280000000000   6.137466340999598E-001
    13000.000000000000000       23.902390000000000   7.435027302525845E-001
    13000.000000000000000       29.683380000000000   7.868060567915635E-001
    13000.000000000000000       36.862540000000000   8.138267035448052E-001
    13000.000000000000000       45.778040000000000   8.331182429376247E-001
    13000.000000000000000       56.849820000000000   8.473495281484519E-001
    13000.000000000000000       70.599400000000000   8.579196572411842E-001
    13000.000000000000000       87.674430000000000   8.657621321569283E-001
    13000.000000000000000      108.879200000000000   8.755137628982059E-001
    13000.000000000000000      135.212500000000000   8.997229327743871E-001
    13000.000000000000000      167.914700000000000   9.241339122970116E-001
    13000.000000000000000      208.526200000000000   9.446213927848961E-001
    13000.000000000000000      258.959900000000000   9.600972189341140E-001
    13000.000000000000000      321.591400000000000   9.715868955574932E-001
    13000.000000000000000      399.370800000000000   9.796265607286320E-001
    13000.000000000000000      495.961900000000000   9.852198733901905E-001
    13000.000000000000000      615.914200000000100   9.891656032443523E-001
    13000.000000000000000      764.877900000000000   9.919911307691864E-001
    13000.000000000000000      949.869700000000000   9.940429102933507E-001
    13000.000000000000000     1179.603000000000000   9.955538361155542E-001
    13000.000000000000000     1464.900000000000000   9.966759631911524E-001
    13000.000000000000000     1819.197000000000000   9.975161149381483E-001
    13000.000000000000000     2259.184000000000000   9.983476053269278E-001
    13000.000000000000000     2805.585000000000000   9.989529380289444E-001
    13000.000000000000000     3484.138000000000000   9.993985167905242E-001
    13000.000000000000000     4326.804000000000000   9.997334226415604E-001
    13000.000000000000000     5373.276000000000000        1.000000000000000
    14000.000000000000000        1.795898000000000   2.791134332306026E-008
    14000.000000000000000        1.815454000000000   5.783496273403570E-008
    14000.000000000000000        1.835224000000000   8.994404475436973E-008
    14000.000000000000000        1.855208000000000   1.243408389356138E-007
    14000.000000000000000        2.206227000000000   1.319447088799984E-006
    14000.000000000000000        2.739820000000000   1.401486257471925E-004
    14000.000000000000000        3.402467000000000   5.602314244430169E-004
    14000.000000000000000        4.225381000000000   1.445591037006374E-003
    14000.000000000000000        5.247323000000000   2.892993884066267E-003
    14000.000000000000000        6.516429000000000   5.755800146500709E-003
    14000.000000000000000        8.092480000000000   1.131216402183344E-002
    14000.000000000000000       10.049710000000000   2.233875811783030E-002
    14000.000000000000000       12.480310000000000   5.418386862596010E-002
    14000.000000000000000       15.498780000000000   1.997614757182649E-001
    14000.000000000000000       19.247280000000000   6.144167261390757E-001
    14000.000000000000000       23.902390000000000   7.437247907615293E-001
    14000.000000000000000       29.683380000000000   7.867573267756045E-001
    14000.000000000000000       36.862540000000000   8.136121391683033E-001
    14000.000000000000000       45.778040000000000   8.327946013383237E-001
    14000.000000000000000       56.849820000000000   8.469471921857553E-001
    14000.000000000000000       70.599400000000000   8.574570212041145E-001
    14000.000000000000000       87.674430000000000   8.652525130931426E-001
    14000.000000000000000      108.879200000000000   8.750041456670715E-001
    14000.000000000000000      135.212500000000000   8.992805578655281E-001
    14000.000000000000000      167.914700000000000   9.237617967259670E-001
    14000.000000000000000      208.526200000000000   9.442924707725353E-001
    14000.000000000000000      258.959900000000000   9.597963443610124E-001
    14000.000000000000000      321.591400000000000   9.713109602429504E-001
    14000.000000000000000      399.370800000000000   9.793634834904182E-001
    14000.000000000000000      495.961900000000000   9.849616694693424E-001
    14000.000000000000000      615.914200000000100   9.889077303486168E-001
    14000.000000000000000      764.877900000000000   9.917320044269582E-001
    14000.000000000000000      949.869700000000000   9.937842631706307E-001
    14000.000000000000000     1179.603000000000000   9.952947190547961E-001
    14000.000000000000000     1464.900000000000000   9.964182460122777E-001
    14000.000000000000000     1819.197000000000000   9.972601746953395E-001
    14000.000000000000000     2259.184000000000000   9.981057884157982E-001
    14000.000000000000000     2805.585000000000000   9.987217014718448E-001
    14000.000000000000000     3484.138000000000000   9.991743468987748E-001
    14000.000000000000000     4326.804000000000000   9.995114254584493E-001
    14000.000000000000000     5373.276000000000000   9.997724489407359E-001
    14000.000000000000000     6672.845000000000000        1.000000000000000
    15000.000000000000000        1.795898000000000   3.554604662378828E-008
    15000.000000000000000        1.815454000000000   7.375199426977469E-008
    15000.000000000000000        1.835224000000000   1.148608310344700E-007
    15000.000000000000000        1.855208000000000   1.590253542519230E-007
    15000.000000000000000        2.206227000000000   1.783133611791981E-006
    15000.000000000000000        2.739820000000000   1.542951642874941E-004
    15000.000000000000000        3.402467000000000   6.012641236153419E-004
    15000.000000000000000        4.225381000000000   1.505110123159509E-003
    15000.000000000000000        5.247323000000000   2.960476538583062E-003
    15000.000000000000000        6.516429000000000   5.829542494942356E-003
    15000.000000000000000        8.092480000000000   1.139318163040350E-002
    15000.000000000000000       10.049710000000000   2.243233361604238E-002
    15000.000000000000000       12.480310000000000   5.430620230098125E-002
    15000.000000000000000       15.498780000000000   2.000998842635010E-001
    15000.000000000000000       19.247280000000000   6.151702857544352E-001
    15000.000000000000000       23.902390000000000   7.440969939954508E-001
    15000.000000000000000       29.683380000000000   7.868916325135205E-001
    15000.000000000000000       36.862540000000000   8.136005891566805E-001
    15000.000000000000000       45.778040000000000   8.326872445019742E-001
    15000.000000000000000       56.849820000000000   8.467707955415100E-001
    15000.000000000000000       70.599400000000000   8.572274158232200E-001
    15000.000000000000000       87.674430000000000   8.649813492269162E-001
    15000.000000000000000      108.879200000000000   8.747353533259443E-001
    15000.000000000000000      135.212500000000000   8.990782933452923E-001
    15000.000000000000000      167.914700000000000   9.236285485099007E-001
    15000.000000000000000      208.526200000000000   9.442028418222307E-001
    15000.000000000000000      258.959900000000000   9.597351050248552E-001
    15000.000000000000000      321.591400000000000   9.712742746843269E-001
    15000.000000000000000      399.370800000000000   9.793397229480301E-001
    15000.000000000000000      495.961900000000000   9.849425448628022E-001
    15000.000000000000000      615.914200000000100   9.888893394692255E-001
    15000.000000000000000      764.877900000000000   9.917129240391669E-001
    15000.000000000000000      949.869700000000000   9.937642813786978E-001
    15000.000000000000000     1179.603000000000000   9.952746893146174E-001
    15000.000000000000000     1464.900000000000000   9.963990920637550E-001
    15000.000000000000000     1819.197000000000000   9.972423399113967E-001
    15000.000000000000000     2259.184000000000000   9.981008761667169E-001
    15000.000000000000000     2805.585000000000000   9.987263997404657E-001
    15000.000000000000000     3484.138000000000000   9.991857025413672E-001
    15000.000000000000000     4326.804000000000000   9.995262762188060E-001
    15000.000000000000000     5373.276000000000000   9.997855285788049E-001
    15000.000000000000000     6672.845000000000000        1.000000000000000
    16000.000000000000000        1.795898000000000   4.613540830708037E-008
    16000.000000000000000        1.815454000000000   9.592568209075412E-008
    16000.000000000000000        1.835224000000000   1.497382255262778E-007
